150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	subjects	266	10	2	15.09398548	0	2.5	1	1	5	3.36012024	17.15444802	4.037675351	18.5971145	5	20.64611905	1	-	4
150505_1345	2	subjects	266	11	2	8.066156812	0	2.5	1	1	4.489378758	4.18496994	13.43675646	4.518837675	13.71093337	4.018036072	13.29966801	2	-	3
150505_1345	2	subjects	266	12	2	8.26073241	0	2.5	1	1	4.037675351	4.018036072	13.29966801	2.063927856	11.69492673	4.518837675	13.71093337	2	-	4
150505_1345	2	subjects	266	13	2	12.50289251	0	2.5	1	2	2.456713427	4.037675351	18.5971145	3.36012024	17.15444802	0.793485442	11.6895081	1	-	2
150505_1345	2	subjects	266	14	2	8.264962314	0	2.5	1	3	4.027855711	2.063927856	11.69492673	4.018036072	13.29966801	4.18496994	13.43675646	2	-	2
150505_1345	2	subjects	266	15	2	8.205743654	0	2.5	1	4	4.165330661	4.518837675	13.71093337	4.18496994	13.43675646	2.063927856	11.69492673	2	-	1
150505_1345	2	subjects	266	16	2	15.09398548	0	2.5	1	1	5	5	20.64611905	0.793485442	11.6895081	4.037675351	18.5971145	1	-	1
150505_1345	2	subjects	266	17	3	13.32712798	0	2.5	1	2	3.723446894	5	12.60383723	1.975551102	11.0288027	3.77254509	11.96461867	2	-	2
150505_1345	2	subjects	266	18	3	14.46780642	0	2.5	1	1	5	4.45991984	12.32258107	3.77254509	11.96461867	5	12.60383723	2	-	1
150505_1345	2	subjects	266	19	3	8.415343337	0	2.5	1	2	5	2.103206413	8.814289731	5	7.181184257	5	7.181184257	1	-	4
150505_1345	2	subjects	266	20	3	8.415343337	0	2.5	1	1	5	5	7.181184257	2.103206413	8.814289731	4.852705411	7.264223519	1	-	2
150505_1345	2	subjects	266	21	3	13.98521169	0	2.5	1	1	4.45991984	1.975551102	11.0288027	5	12.60383723	4.45991984	12.32258107	2	-	4
150505_1345	2	subjects	266	22	3	11.3441024	0	2.5	1	2	1.504208417	3.77254509	11.96461867	4.45991984	12.32258107	1.975551102	11.0288027	2	-	3
150505_1345	2	subjects	266	23	3	8.586562456	0	2.5	1	0	4.459759572	5	7.181184257	4.852705411	7.264223519	5	7.181184257	1	-	1
150505_1345	2	subjects	266	24	3	9.345876594	0	2.5	1	1	2.063927856	4.852705411	7.264223519	5	7.181184257	2.103206413	8.814289731	1	-	3
150505_1345	2	displayorder	Period	Subject	LCA	LCB														
150505_1345	2	displayorder	266	1	8	6														
150505_1345	2	displayorder	266	2	7	5														
150505_1345	2	displayorder	266	3	6	8														
150505_1345	2	displayorder	266	4	5	7														
150505_1345	2	displayorder	266	5	2	4														
150505_1345	2	displayorder	266	6	1	3														
150505_1345	2	displayorder	266	7	4	2														
150505_1345	2	displayorder	266	8	3	1														
150505_1345	2	displayorder	266	9	13	10														
150505_1345	2	displayorder	266	10	9	16														
150505_1345	2	displayorder	266	11	14	12														
150505_1345	2	displayorder	266	12	11	15														
150505_1345	2	displayorder	266	13	16	9														
150505_1345	2	displayorder	266	14	15	11														
150505_1345	2	displayorder	266	15	12	14														
150505_1345	2	displayorder	266	16	10	13														
150505_1345	2	displayorder	266	17	18	22														
150505_1345	2	displayorder	266	18	21	17														
150505_1345	2	displayorder	266	19	24	23														
150505_1345	2	displayorder	266	20	23	24														
150505_1345	2	displayorder	266	21	22	18														
150505_1345	2	displayorder	266	22	17	21														
150505_1345	2	displayorder	266	23	19	20														
150505_1345	2	displayorder	266	24	20	19														
150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	globals	267	540	0	5	0.01	0.01	540	180	-									
150505_1345	2	subjects	Period	Subject	Group	Profit	Participate	PAP	PageSlider	Z1	PA	PAA3D	PPA3D	PAB3D	PPB3D	PAU3D	PPU3D	SG	rank2	LL
150505_1345	2	subjects	267	1	1	13.26158294	0	2.5	1	1	4.901803607	3.900200401	12.82054492	4.096593186	12.96257216	4.428162102	13.20235599	1	-	1
150505_1345	2	subjects	267	2	1	11.717943	0	2.5	1	1	4.027855711	4.116232465	9.467697852	4.469739479	9.4219831	4.155511022	9.462618435	2	-	2
150505_1345	2	subjects	267	3	1	12.0201546	0	2.5	1	4	3.036072144	4.096593186	12.96257216	3.900200401	12.82054492	2.495991984	11.8050502	1	-	3
150505_1345	2	subjects	267	4	1	11.49177866	0	2.5	1	0	3.49759519	4.469739479	9.4219831	4.116232465	9.467697852	3.468136273	9.551508229	2	-	4
150505_1345	2	subjects	267	5	1	11.717943	0	2.5	1	1	4.027855711	4.155511022	9.462618435	3.468136273	9.551508229	4.469739479	9.4219831	2	-	3
150505_1345	2	subjects	267	6	1	11.81760577	0	2.5	1	4	2.731663327	4.428162102	13.20235599	2.495991984	11.8050502	4.096593186	12.96257216	1	-	2
150505_1345	2	subjects	267	7	1	11.61742552	0	2.5	1	1	3.792184369	3.468136273	9.551508229	4.155511022	9.462618435	4.116232465	9.467697852	2	-	1
150505_1345	2	subjects	267	8	1	12.88262061	0	2.5	1	1	4.332264529	2.495991984	11.8050502	4.428162102	13.20235599	3.900200401	12.82054492	1	-	4
150505_1345	2	subjects	267	9	2	8.512724171	0	2.5	1	1	2.712024048	2.456713427	12.50289251	5	15.09398548	2.063927856	12.10272371	1	-	3
150505_1345	2	subjects	267	10	2	7.257996606	0	2.5	1	1	5	2.063927856	12.10272371	5	15.09398548	5	15.09398548	1	-	4
150505_1345	2	subjects	267	11	2	9.276789104	0	2.5	1	2	4.381362725	4.027855711	8.264962314	4.037675351	8.26073241	4.489378758	8.066156812	2	-	3
150505_1345	2	subjects	267	12	2	9.404838749	0	2.5	1	2	3.605611222	4.489378758	8.066156812	4.165330661	8.205743654	4.037675351	8.26073241	2	-	4
150505_1345	2	subjects	267	13	2	7.687762905	0	2.5	1	0	4.216327923	5	15.09398548	2.063927856	12.10272371	2.456713427	12.50289251	1	-	2
150505_1345	2	subjects	267	14	2	9.312448499	0	2.5	1	2	4.165330661	4.165330661	8.205743654	4.489378758	8.066156812	4.027855711	8.264962314	2	-	2
150505_1345	2	subjects	267	15	2	9.320552907	0	2.5	1	2	4.116232465	4.037675351	8.26073241	4.027855711	8.264962314	4.165330661	8.205743654	2	-	1
150505_1345	2	subjects	267	16	2	7.257996606	0	2.5	1	1	5	5	15.09398548	2.456713427	12.50289251	5	15.09398548	1	-	1
150505_1345	2	subjects	267	17	3	12.60900709	0	2.5	1	2	3.762725451	5	14.46780642	1.504208417	11.3441024	3.723446894	13.32712798	2	-	2
150505_1345	2	subjects	267	18	3	13.46691132	0	2.5	1	1	5	4.45991984	13.98521169	3.723446894	13.32712798	5	14.46780642	2	-	1
150505_1345	2	subjects	267	19	3	4.893277254	0	2.5	1	5	5	2.063927856	9.345876594	4.459759572	8.586562456	5	8.415343337	1	-	4
150505_1345	2	subjects	267	20	3	5.144008131	0	2.5	1	1	4.754509018	4.459759572	8.586562456	2.063927856	9.345876594	5	8.415343337	1	-	2
150505_1345	2	subjects	267	21	3	13.46691132	0	2.5	1	1	5	1.504208417	11.3441024	5	14.46780642	4.45991984	13.98521169	2	-	4
150505_1345	2	subjects	267	22	3	10.83191976	0	2.5	1	5	1.199799599	3.723446894	13.32712798	4.45991984	13.98521169	1.504208417	11.3441024	2	-	3
150505_1345	2	subjects	267	23	3	4.893277254	0	2.5	1	4	5	5	8.415343337	5	8.415343337	4.459759572	8.586562456	1	-	1
150505_1345	2	subjects	267	24	3	6.869036559	0	2.5	1	1	3.065531062	5	8.415343337	5	8.415343337	2.063927856	9.345876594	1	-	3
150505_1345	2	displayorder	Period	Subject	LCA	LCB														
150505_1345	2	displayorder	267	1	8	6														
150505_1345	2	displayorder	267	2	7	5														
150505_1345	2	displayorder	267	3	6	8														
150505_1345	2	displayorder	267	4	5	7														
150505_1345	2	displayorder	267	5	2	4														
150505_1345	2	displayorder	267	6	1	3														
150505_1345	2	displayorder	267	7	4	2														
150505_1345	2	displayorder	267	8	3	1														
150505_1345	2	displayorder	267	9	13	10														
150505_1345	2	displayorder	267	10	9	16														
150505_1345	2	displayorder	267	11	14	12														
150505_1345	2	displayorder	267	12	11	15														
150505_1345	2	displayorder	267	13	16	9														
150505_1345	2	displayorder	267	14	15	11														
150505_1345	2	displayorder	267	15	12	14														
150505_1345	2	displayorder	267	16	10	13														
150505_1345	2	displayorder	267	17	18	22														
150505_1345	2	displayorder	267	18	21	17														
150505_1345	2	displayorder	267	19	24	23														
150505_1345	2	displayorder	267	20	23	24														
150505_1345	2	displayorder	267	21	22	18														
150505_1345	2	displayorder	267	22	17	21														
150505_1345	2	displayorder	267	23	19	20														
150505_1345	2	displayorder	267	24	20	19														
150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	globals	268	540	0	5	0.01	0.01	540	180	-									
150505_1345	2	subjects	Period	Subject	Group	Profit	Participate	PAP	PageSlider	Z1	PA	PAA3D	PPA3D	PAB3D	PPB3D	PAU3D	PPU3D	SG	rank2	LL
150505_1345	2	subjects	268	1	1	7.359904209	0	2.5	1	1	4.872344689	4.332264529	12.88262061	2.731663327	11.81760577	4.901803607	13.26158294	1	-	1
150505_1345	2	subjects	268	2	1	12.9936989	0	2.5	1	4	3.350300601	3.792184369	11.61742552	4.027855711	11.717943	4.027855711	11.717943	2	-	2
150505_1345	2	subjects	268	3	1	8.466631322	0	2.5	1	1	2.829859719	2.731663327	11.81760577	4.332264529	12.88262061	3.036072144	12.0201546	1	-	3
150505_1345	2	subjects	268	4	1	13.1340901	0	2.5	1	0	3.50741483	4.027855711	11.717943	3.792184369	11.61742552	3.49759519	11.49177866	2	-	4
150505_1345	2	subjects	268	5	1	13.52016587	0	2.5	1	2	3.939478958	4.027855711	11.717943	3.49759519	11.49177866	4.027855711	11.717943	2	-	3
150505_1345	2	subjects	268	6	1	7.508886705	0	2.5	1	1	4.59739479	4.901803607	13.26158294	3.036072144	12.0201546	2.731663327	11.81760577	1	-	2
150505_1345	2	subjects	268	7	1	13.47629363	0	2.5	1	1	3.890380762	3.49759519	11.49177866	4.027855711	11.717943	3.792184369	11.61742552	2	-	1
150505_1345	2	subjects	268	8	1	7.498245098	0	2.5	1	1	4.617034068	3.036072144	12.0201546	4.901803607	13.26158294	4.332264529	12.88262061	1	-	4
150505_1345	2	subjects	268	9	2	11.94508167	0	2.5	1	1	3.311022044	4.216327923	7.687762905	5	7.257996606	2.712024048	8.512724171	1	-	3
150505_1345	2	subjects	268	10	2	12.42387643	0	2.5	1	4	4.126052104	2.712024048	8.512724171	5	7.257996606	5	7.257996606	1	-	4
150505_1345	2	subjects	268	11	2	10.51999112	0	2.5	1	2	3.860921844	4.165330661	9.312448499	3.605611222	9.404838749	4.381362725	9.276789104	2	-	3
150505_1345	2	subjects	268	12	2	10.54115136	0	2.5	1	3	4.018036072	4.381362725	9.276789104	4.116232465	9.320552907	3.605611222	9.404838749	2	-	4
150505_1345	2	subjects	268	13	2	12.00751746	0	2.5	1	0	3.417303594	5	7.257996606	2.712024048	8.512724171	4.216327923	7.687762905	1	-	2
150505_1345	2	subjects	268	14	2	10.55966656	0	2.5	1	1	4.155511022	4.116232465	9.320552907	4.381362725	9.276789104	4.165330661	9.312448499	2	-	2
150505_1345	2	subjects	268	15	2	10.50544346	0	2.5	1	2	3.752905812	3.605611222	9.404838749	4.165330661	9.312448499	4.116232465	9.320552907	2	-	1
150505_1345	2	subjects	268	16	2	12.50129892	0	2.5	1	0	4.25784481	5	7.257996606	4.216327923	7.687762905	5	7.257996606	1	-	1
150505_1345	2	subjects	268	17	3	11.63785702	0	2.5	1	2	3.723446894	5	13.46691132	1.199799599	10.83191976	3.762725451	12.60900709	2	-	2
150505_1345	2	subjects	268	18	3	12.19938281	0	2.5	1	1	5	5	13.46691132	3.762725451	12.60900709	5	13.46691132	2	-	1
150505_1345	2	subjects	268	19	3	9.383326942	0	2.5	1	1	5	3.065531062	6.869036559	5	4.893277254	5	4.893277254	1	-	4
150505_1345	2	subjects	268	20	3	9.479003952	0	2.5	1	1	4.224248497	5	4.893277254	3.065531062	6.869036559	4.754509018	5.144008131	1	-	2
150505_1345	2	subjects	268	21	3	12.19938281	0	2.5	1	1	5	1.199799599	10.83191976	5	13.46691132	5	13.46691132	2	-	4
150505_1345	2	subjects	268	22	3	10.70486032	0	2.5	1	2	1.60240481	3.762725451	12.60900709	5	13.46691132	1.199799599	10.83191976	2	-	3
150505_1345	2	subjects	268	23	3	9.383326942	0	2.5	1	1	5	5	4.893277254	4.754509018	5.144008131	5	4.893277254	1	-	1
150505_1345	2	subjects	268	24	3	9.756346172	0	2.5	1	1	1.975551102	4.754509018	5.144008131	5	4.893277254	3.065531062	6.869036559	1	-	3
150505_1345	2	displayorder	Period	Subject	LCA	LCB														
150505_1345	2	displayorder	268	1	8	6														
150505_1345	2	displayorder	268	2	7	5														
150505_1345	2	displayorder	268	3	6	8														
150505_1345	2	displayorder	268	4	5	7														
150505_1345	2	displayorder	268	5	2	4														
150505_1345	2	displayorder	268	6	1	3														
150505_1345	2	displayorder	268	7	4	2														
150505_1345	2	displayorder	268	8	3	1														
150505_1345	2	displayorder	268	9	13	10														
150505_1345	2	displayorder	268	10	9	16														
150505_1345	2	displayorder	268	11	14	12														
150505_1345	2	displayorder	268	12	11	15														
150505_1345	2	displayorder	268	13	16	9														
150505_1345	2	displayorder	268	14	15	11														
150505_1345	2	displayorder	268	15	12	14														
150505_1345	2	displayorder	268	16	10	13														
150505_1345	2	displayorder	268	17	18	22														
150505_1345	2	displayorder	268	18	21	17														
150505_1345	2	displayorder	268	19	24	23														
150505_1345	2	displayorder	268	20	23	24														
150505_1345	2	displayorder	268	21	22	18														
150505_1345	2	displayorder	268	22	17	21														
150505_1345	2	displayorder	268	23	19	20														
150505_1345	2	displayorder	268	24	20	19														
150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	globals	269	540	0	5	0.01	0.01	540	180	-									
150505_1345	2	subjects	Period	Subject	Group	Profit	Participate	PAP	PageSlider	Z1	PA	PAA3D	PPA3D	PAB3D	PPB3D	PAU3D	PPU3D	SG	rank2	LL
150505_1345	2	subjects	269	1	1	10.62173345	0	2.5	1	1	4.842885772	4.617034068	7.498245098	4.59739479	7.508886705	4.872344689	7.359904209	1	-	1
150505_1345	2	subjects	269	2	1	12.95407111	0	2.5	1	2	3.693987976	3.890380762	13.47629363	3.939478958	13.52016587	3.350300601	12.9936989	2	-	2
150505_1345	2	subjects	269	3	1	10.31161282	0	2.5	1	2	2.427254509	4.59739479	7.508886705	4.617034068	7.498245098	2.829859719	8.466631322	1	-	3
150505_1345	2	subjects	269	4	1	12.7341945	0	2.5	1	2	3.419038076	3.939478958	13.52016587	3.890380762	13.47629363	3.50741483	13.1340901	2	-	4
150505_1345	2	subjects	269	5	1	13.00904026	0	2.5	1	3	3.762725451	3.350300601	12.9936989	3.50741483	13.1340901	3.939478958	13.52016587	2	-	3
150505_1345	2	subjects	269	6	1	10.50197142	0	2.5	1	1	3.91002004	4.872344689	7.359904209	2.829859719	8.466631322	4.59739479	7.508886705	1	-	2
150505_1345	2	subjects	269	7	1	13.15038951	0	2.5	1	1	3.939478958	3.50741483	13.1340901	3.350300601	12.9936989	3.890380762	13.47629363	2	-	1
150505_1345	2	subjects	269	8	1	10.59273843	0	2.5	1	0	4.617034068	2.829859719	8.466631322	4.872344689	7.359904209	4.617034068	7.498245098	1	-	4
150505_1345	2	subjects	269	9	2	10.60214511	0	2.5	1	2	3.487775551	3.417303594	12.00751746	4.126052104	12.42387643	3.311022044	11.94508167	1	-	3
150505_1345	2	subjects	269	10	2	10.65809021	0	2.5	1	3	3.811823647	3.311022044	11.94508167	4.25784481	12.50129892	4.126052104	12.42387643	1	-	4
150505_1345	2	subjects	269	11	2	11.30177291	0	2.5	1	1	4.057314629	4.155511022	10.55966656	4.018036072	10.54115136	3.860921844	10.51999112	2	-	3
150505_1345	2	subjects	269	12	2	11.11273743	0	2.5	1	4	3.468136273	3.860921844	10.51999112	3.752905812	10.50544346	4.018036072	10.54115136	2	-	4
150505_1345	2	subjects	269	13	2	10.66995736	0	2.5	1	0	3.880561122	4.25784481	12.50129892	3.311022044	11.94508167	3.417303594	12.00751746	1	-	2
150505_1345	2	subjects	269	14	2	11.29547173	0	2.5	1	2	4.037675351	3.752905812	10.50544346	3.860921844	10.51999112	4.155511022	10.55966656	2	-	2
150505_1345	2	subjects	269	15	2	11.26396582	0	2.5	1	1	3.939478958	4.018036072	10.54115136	4.155511022	10.55966656	3.752905812	10.50544346	2	-	1
150505_1345	2	subjects	269	16	2	10.78523818	0	2.5	1	1	4.548296593	4.126052104	12.42387643	3.417303594	12.00751746	4.25784481	12.50129892	1	-	1
150505_1345	2	subjects	269	17	3	4.428272077	0	2.5	1	3	3.77254509	5	12.19938281	1.60240481	10.70486032	3.723446894	11.63785702	2	-	2
150505_1345	2	subjects	269	18	3	2.615425674	0	2.5	1	1	5	5	12.19938281	3.723446894	11.63785702	5	12.19938281	2	-	1
150505_1345	2	subjects	269	19	3	26.84156527	0	2.5	1	7	5	1.975551102	9.756346172	5	9.383326942	5	9.383326942	1	-	4
150505_1345	2	subjects	269	20	3	20.62334887	0	2.5	1	2	3.153907816	5	9.383326942	1.975551102	9.756346172	4.224248497	9.479003952	1	-	2
150505_1345	2	subjects	269	21	3	2.615425674	0	2.5	1	1	5	1.60240481	10.70486032	5	12.19938281	5	12.19938281	2	-	4
150505_1345	2	subjects	269	22	3	2.615425674	0	2.5	1	5	5	3.723446894	11.63785702	5	12.19938281	1.60240481	10.70486032	2	-	3
150505_1345	2	subjects	269	23	3	14.7725534	0	2.5	1	0	1.41689722	5	9.383326942	4.224248497	9.479003952	5	9.383326942	1	-	1
150505_1345	2	subjects	269	24	3	18.07652619	0	2.5	1	1	2.397795591	4.224248497	9.479003952	5	9.383326942	1.975551102	9.756346172	1	-	3
150505_1345	2	displayorder	Period	Subject	LCA	LCB														
150505_1345	2	displayorder	269	1	8	6														
150505_1345	2	displayorder	269	2	7	5														
150505_1345	2	displayorder	269	3	6	8														
150505_1345	2	displayorder	269	4	5	7														
150505_1345	2	displayorder	269	5	2	4														
150505_1345	2	displayorder	269	6	1	3														
150505_1345	2	displayorder	269	7	4	2														
150505_1345	2	displayorder	269	8	3	1														
150505_1345	2	displayorder	269	9	13	10														
150505_1345	2	displayorder	269	10	9	16														
150505_1345	2	displayorder	269	11	14	12														
150505_1345	2	displayorder	269	12	11	15														
150505_1345	2	displayorder	269	13	16	9														
150505_1345	2	displayorder	269	14	15	11														
150505_1345	2	displayorder	269	15	12	14														
150505_1345	2	displayorder	269	16	10	13														
150505_1345	2	displayorder	269	17	18	22														
150505_1345	2	displayorder	269	18	21	17														
150505_1345	2	displayorder	269	19	24	23														
150505_1345	2	displayorder	269	20	23	24														
150505_1345	2	displayorder	269	21	22	18														
150505_1345	2	displayorder	269	22	17	21														
150505_1345	2	displayorder	269	23	19	20														
150505_1345	2	displayorder	269	24	20	19														
150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	globals	270	540	0	5	0.01	0.01	540	180	-									
150505_1345	2	subjects	Period	Subject	Group	Profit	Participate	PAP	PageSlider	Z1	PA	PAA3D	PPA3D	PAB3D	PPB3D	PAU3D	PPU3D	SG	rank2	LL
150505_1345	2	subjects	270	1	1	8.18765463	0	2.5	1	2	4.842885772	4.617034068	10.59273843	3.91002004	10.50197142	4.842885772	10.62173345	1	-	1
150505_1345	2	subjects	270	2	1	8.787087081	0	2.5	1	3	4.577755511	3.939478958	13.15038951	3.762725451	13.00904026	3.693987976	12.95407111	2	-	2
150505_1345	2	subjects	270	3	1	8.735198019	0	2.5	1	0	3.379759519	3.91002004	10.50197142	4.617034068	10.59273843	2.427254509	10.31161282	1	-	3
150505_1345	2	subjects	270	4	1	9.010841187	0	2.5	1	1	3.733266533	3.762725451	13.00904026	3.939478958	13.15038951	3.419038076	12.7341945	2	-	4
150505_1345	2	subjects	270	5	1	8.917176677	0	2.5	1	3	4.086773547	3.693987976	12.95407111	3.419038076	12.7341945	3.762725451	13.00904026	2	-	3
150505_1345	2	subjects	270	6	1	8.459588931	0	2.5	1	1	4.116232465	4.842885772	10.62173345	2.427254509	10.31161282	3.91002004	10.50197142	1	-	2
150505_1345	2	subjects	270	7	1	8.930185637	0	2.5	1	1	4.037675351	3.419038076	12.7341945	3.693987976	12.95407111	3.939478958	13.15038951	2	-	1
150505_1345	2	subjects	270	8	1	8.397117538	0	2.5	1	1	4.283166333	2.427254509	10.31161282	4.842885772	10.62173345	4.617034068	10.59273843	1	-	4
